timestamp,date,year,month,day,hour,minute,price
1546300800000,2019-01-01,2019,1,1,0,0,3797.14
1546387200000,2019-01-02,2019,1,2,0,0,3858.56
1546473600000,2019-01-03,2019,1,3,0,0,3766.78
1546560000000,2019-01-04,2019,1,4,0,0,3792.01
1546646400000,2019-01-05,2019,1,5,0,0,3770.96
1546732800000,2019-01-06,2019,1,6,0,0,3987.6
1546819200000,2019-01-07,2019,1,7,0,0,3975.45
1546905600000,2019-01-08,2019,1,8,0,0,3955.13
1546992000000,2019-01-09,2019,1,9,0,0,3966.65
1547078400000,2019-01-10,2019,1,10,0,0,3585.88
1547164800000,2019-01-11,2019,1,11,0,0,3601.31
1547251200000,2019-01-12,2019,1,12,0,0,3583.13
1547337600000,2019-01-13,2019,1,13,0,0,3476.81
1547424000000,2019-01-14,2019,1,14,0,0,3626.09
1547510400000,2019-01-15,2019,1,15,0,0,3553.06
1547596800000,2019-01-16,2019,1,16,0,0,3591.84
1547683200000,2019-01-17,2019,1,17,0,0,3616.21
1547769600000,2019-01-18,2019,1,18,0,0,3594.87
1547856000000,2019-01-19,2019,1,19,0,0,3665.3
1547942400000,2019-01-20,2019,1,20,0,0,3539.28
1548028800000,2019-01-21,2019,1,21,0,0,3526.9
1548115200000,2019-01-22,2019,1,22,0,0,3570.93
1548201600000,2019-01-23,2019,1,23,0,0,3552.82
1548288000000,2019-01-24,2019,1,24,0,0,3569.62
1548374400000,2019-01-25,2019,1,25,0,0,3565.29
1548460800000,2019-01-26,2019,1,26,0,0,3565.25
1548547200000,2019-01-27,2019,1,27,0,0,3550.84
1548633600000,2019-01-28,2019,1,28,0,0,3434.15
1548720000000,2019-01-29,2019,1,29,0,0,3411.04
1548806400000,2019-01-30,2019,1,30,0,0,3458.18
1548892800000,2019-01-31,2019,1,31,0,0,3434.1
1548979200000,2019-02-01,2019,2,1,0,0,3462.07
1549065600000,2019-02-02,2019,2,2,0,0,3504.77
1549152000000,2019-02-03,2019,2,3,0,0,3458.11
1549238400000,2019-02-04,2019,2,4,0,0,3463.22
1549324800000,2019-02-05,2019,2,5,0,0,3471.59
1549411200000,2019-02-06,2019,2,6,0,0,3405.37
